,filepath,class_name
31,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000045_gt_27-68-173-276_iou_1.0.jpg,Blazer
32,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000047_gt_194-54-271-184_iou_1.0.jpg,Blazer
33,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000049_gt_40-60-179-190_iou_1.0.jpg,Blazer
34,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000051_gt_16-55-167-246_iou_1.0.jpg,Blazer
35,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000054_gt_44-68-154-266_iou_1.0.jpg,Blazer
36,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000059_gt_28-73-213-291_iou_1.0.jpg,Blazer
37,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000060_gt_57-52-184-300_iou_1.0.jpg,Blazer
38,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000076_gt_1-51-216-146_iou_1.0.jpg,Blazer
39,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000079_gt_38-59-190-260_iou_1.0.jpg,Blazer
40,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000083_gt_4-68-182-275_iou_1.0.jpg,Blazer
41,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000084_gt_68-78-170-260_iou_1.0.jpg,Blazer
42,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000107_gt_159-1-284-151_iou_1.0.jpg,Blazer
43,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000115_gt_94-41-160-168_iou_1.0.jpg,Blazer
44,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000117_gt_10-66-185-251_iou_1.0.jpg,Blazer
45,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000119_gt_128-57-300-250_iou_1.0.jpg,Blazer
46,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000121_gt_43-62-156-260_iou_1.0.jpg,Blazer
47,/data/Deepfashion/test/Blazer/Tailored_Woven_Blazer_img_00000130_gt_36-65-185-276_iou_1.0.jpg,Blazer
48,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000004_gt_33-63-190-256_iou_1.0.jpg,Blazer
49,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000009_gt_46-1-176-221_iou_1.0.jpg,Blazer
50,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000013_gt_65-41-147-165_iou_1.0.jpg,Blazer
51,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000021_gt_38-57-190-300_iou_1.0.jpg,Blazer
52,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000023_gt_50-53-158-238_iou_1.0.jpg,Blazer
53,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000038_gt_45-34-226-297_iou_1.0.jpg,Blazer
54,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000045_gt_12-6-298-300_iou_1.0.jpg,Blazer
55,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000055_gt_55-19-144-126_iou_1.0.jpg,Blazer
56,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000065_gt_10-64-164-255_iou_1.0.jpg,Blazer
57,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000087_gt_86-94-165-189_iou_1.0.jpg,Blazer
58,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000097_gt_39-59-195-257_iou_1.0.jpg,Blazer
59,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000101_gt_72-61-235-292_iou_1.0.jpg,Blazer
60,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000108_gt_1-12-190-282_iou_1.0.jpg,Blazer
61,/data/Deepfashion/test/Blazer/Textured_Boyfriend_Blazer_img_00000113_gt_26-1-194-300_iou_1.0.jpg,Blazer
62,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000009_gt_27-52-179-265_iou_1.0.jpg,Blazer
63,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000015_gt_43-65-201-238_iou_1.0.jpg,Blazer
64,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000019_gt_83-54-215-300_iou_1.0.jpg,Blazer
65,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000021_gt_61-52-174-282_iou_1.0.jpg,Blazer
66,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000022_gt_64-43-119-104_iou_1.0.jpg,Blazer
67,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000024_gt_39-79-207-236_iou_1.0.jpg,Blazer
68,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000034_gt_32-62-153-237_iou_1.0.jpg,Blazer
69,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000046_gt_35-55-166-296_iou_1.0.jpg,Blazer
70,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000047_gt_25-58-162-232_iou_1.0.jpg,Blazer
71,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000053_gt_33-72-182-235_iou_1.0.jpg,Blazer
72,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000068_gt_32-55-148-216_iou_1.0.jpg,Blazer
73,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000069_gt_31-60-181-259_iou_1.0.jpg,Blazer
74,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000070_gt_53-57-243-292_iou_1.0.jpg,Blazer
75,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000076_gt_31-55-173-212_iou_1.0.jpg,Blazer
76,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000079_gt_11-4-226-293_iou_1.0.jpg,Blazer
77,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000088_gt_34-54-186-231_iou_1.0.jpg,Blazer
78,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000097_gt_51-39-130-175_iou_1.0.jpg,Blazer
79,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000101_gt_1-56-161-278_iou_1.0.jpg,Blazer
80,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000104_gt_19-55-177-235_iou_1.0.jpg,Blazer
81,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000108_gt_21-61-208-248_iou_1.0.jpg,Blazer
82,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000116_gt_10-57-213-246_iou_1.0.jpg,Blazer
83,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000118_gt_1-64-236-287_iou_1.0.jpg,Blazer
84,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000119_gt_54-37-143-178_iou_1.0.jpg,Blazer
85,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000130_gt_70-66-228-227_iou_1.0.jpg,Blazer
86,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000132_gt_72-54-204-286_iou_1.0.jpg,Blazer
87,/data/Deepfashion/test/Blazer/Textured_Open_Front_Blazer_img_00000134_gt_23-67-186-249_iou_1.0.jpg,Blazer
88,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000018_gt_58-42-147-155_iou_1.0.jpg,Blazer
89,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000038_gt_74-68-172-193_iou_1.0.jpg,Blazer
90,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000044_gt_29-28-190-221_iou_1.0.jpg,Blazer
91,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000049_gt_1-1-300-158_iou_1.0.jpg,Blazer
92,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000063_gt_45-66-181-277_iou_1.0.jpg,Blazer
93,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000066_gt_56-11-171-119_iou_1.0.jpg,Blazer
94,/data/Deepfashion/test/Blazer/Textured_Woven_Blazer_img_00000084_gt_37-56-210-278_iou_1.0.jpg,Blazer
95,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000006_gt_70-89-216-227_iou_1.0.jpg,Blazer
96,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000010_gt_11-70-206-249_iou_1.0.jpg,Blazer
97,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000027_gt_77-72-150-157_iou_1.0.jpg,Blazer
98,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000032_gt_42-63-148-260_iou_1.0.jpg,Blazer
99,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000037_gt_44-65-160-242_iou_1.0.jpg,Blazer
100,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000043_gt_129-1-199-69_iou_1.0.jpg,Blazer
101,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000044_gt_62-21-184-129_iou_1.0.jpg,Blazer
102,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000045_gt_39-45-139-143_iou_1.0.jpg,Blazer
103,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000060_gt_1-104-300-300_iou_1.0.jpg,Blazer
104,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000076_gt_1-16-166-199_iou_1.0.jpg,Blazer
105,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000082_gt_1-8-189-100_iou_1.0.jpg,Blazer
106,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000103_gt_1-10-80-109_iou_1.0.jpg,Blazer
107,/data/Deepfashion/test/Blazer/Tribal_Print_Linen_Blazer_img_00000109_gt_35-75-196-260_iou_1.0.jpg,Blazer
108,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000039_gt_8-31-224-285_iou_1.0.jpg,Blazer
109,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000040_gt_91-55-209-215_iou_1.0.jpg,Blazer
110,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000045_gt_1-41-266-276_iou_1.0.jpg,Blazer
111,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000063_gt_11-54-207-251_iou_1.0.jpg,Blazer
112,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000078_gt_53-88-247-261_iou_1.0.jpg,Blazer
113,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000080_gt_28-76-177-217_iou_1.0.jpg,Blazer
114,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000087_gt_1-59-232-289_iou_1.0.jpg,Blazer
115,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000095_gt_57-93-238-283_iou_1.0.jpg,Blazer
116,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000100_gt_1-65-225-245_iou_1.0.jpg,Blazer
117,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000104_gt_17-23-200-224_iou_1.0.jpg,Blazer
118,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000110_gt_57-46-257-255_iou_1.0.jpg,Blazer
119,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000112_gt_1-29-292-293_iou_1.0.jpg,Blazer
120,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000116_gt_13-43-300-296_iou_1.0.jpg,Blazer
121,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000117_gt_31-39-288-290_iou_1.0.jpg,Blazer
122,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000119_gt_35-26-179-186_iou_1.0.jpg,Blazer
123,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000135_gt_55-104-251-271_iou_1.0.jpg,Blazer
124,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000140_gt_55-82-198-245_iou_1.0.jpg,Blazer
125,/data/Deepfashion/test/Blazer/Button-Front_Blazer_img_00000152_gt_54-78-208-295_iou_1.0.jpg,Blazer
126,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000012_gt_46-45-185-300_iou_1.0.jpg,Blazer
127,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000018_gt_72-62-188-162_iou_1.0.jpg,Blazer
128,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000020_gt_28-66-194-199_iou_1.0.jpg,Blazer
129,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000023_gt_76-90-233-248_iou_1.0.jpg,Blazer
130,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000043_gt_33-93-208-260_iou_1.0.jpg,Blazer
131,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000048_gt_41-96-228-292_iou_1.0.jpg,Blazer
132,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000051_gt_1-91-137-271_iou_1.0.jpg,Blazer
133,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000053_gt_70-47-178-191_iou_1.0.jpg,Blazer
134,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000055_gt_32-87-174-248_iou_1.0.jpg,Blazer
135,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000063_gt_87-81-225-270_iou_1.0.jpg,Blazer
136,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000068_gt_66-57-167-133_iou_1.0.jpg,Blazer
137,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000073_gt_50-99-156-219_iou_1.0.jpg,Blazer
138,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000085_gt_29-87-175-274_iou_1.0.jpg,Blazer
139,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000104_gt_1-56-131-216_iou_1.0.jpg,Blazer
140,/data/Deepfashion/test/Blazer/Tulip_Front_Blazer_img_00000106_gt_1-72-213-278_iou_1.0.jpg,Blazer
141,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000003_gt_52-56-173-216_iou_1.0.jpg,Blazer
142,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000027_gt_26-59-129-219_iou_1.0.jpg,Blazer
143,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000029_gt_8-45-300-253_iou_1.0.jpg,Blazer
144,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000031_gt_33-81-223-278_iou_1.0.jpg,Blazer
145,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000032_gt_21-98-214-266_iou_1.0.jpg,Blazer
146,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000047_gt_17-80-180-282_iou_1.0.jpg,Blazer
147,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000051_gt_34-101-156-259_iou_1.0.jpg,Blazer
148,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000058_gt_46-79-231-274_iou_1.0.jpg,Blazer
149,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000060_gt_2-86-196-255_iou_1.0.jpg,Blazer
150,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000063_gt_11-73-200-212_iou_1.0.jpg,Blazer
151,/data/Deepfashion/test/Blazer/Tulip-Back_Chiffon_Blazer_img_00000072_gt_23-66-153-207_iou_1.0.jpg,Blazer
152,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000001_gt_48-68-161-253_iou_1.0.jpg,Blazer
153,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000014_gt_1-64-217-300_iou_1.0.jpg,Blazer
154,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000020_gt_15-67-221-298_iou_1.0.jpg,Blazer
155,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000034_gt_8-44-300-300_iou_1.0.jpg,Blazer
156,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000047_gt_131-24-219-99_iou_1.0.jpg,Blazer
157,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000056_gt_177-92-266-177_iou_1.0.jpg,Blazer
158,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000065_gt_31-70-173-216_iou_1.0.jpg,Blazer
159,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000069_gt_58-61-153-157_iou_1.0.jpg,Blazer
160,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000074_gt_38-113-159-258_iou_1.0.jpg,Blazer
161,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000082_gt_64-74-148-130_iou_1.0.jpg,Blazer
162,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000085_gt_30-98-203-276_iou_1.0.jpg,Blazer
163,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000086_gt_9-122-148-291_iou_1.0.jpg,Blazer
164,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000099_gt_36-108-175-276_iou_1.0.jpg,Blazer
165,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000108_gt_27-74-125-163_iou_1.0.jpg,Blazer
166,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000118_gt_61-104-131-173_iou_1.0.jpg,Blazer
167,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000119_gt_59-75-151-158_iou_1.0.jpg,Blazer
168,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000120_gt_165-54-299-192_iou_1.0.jpg,Blazer
169,/data/Deepfashion/test/Blazer/Tuxedo-Inspired_Blazer_img_00000121_gt_1-1-200-300_iou_1.0.jpg,Blazer
170,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000004_gt_69-92-230-230_iou_1.0.jpg,Blazer
171,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000007_gt_76-41-228-236_iou_1.0.jpg,Blazer
172,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000010_gt_1-58-150-225_iou_1.0.jpg,Blazer
173,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000021_gt_1-48-89-149_iou_1.0.jpg,Blazer
174,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000023_gt_60-74-149-175_iou_1.0.jpg,Blazer
175,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000025_gt_55-101-162-225_iou_1.0.jpg,Blazer
176,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000029_gt_38-54-115-137_iou_1.0.jpg,Blazer
177,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000034_gt_82-54-233-238_iou_1.0.jpg,Blazer
178,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000048_gt_64-87-160-163_iou_1.0.jpg,Blazer
179,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000066_gt_16-70-155-293_iou_1.0.jpg,Blazer
180,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000067_gt_80-61-147-134_iou_1.0.jpg,Blazer
181,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000069_gt_35-49-153-191_iou_1.0.jpg,Blazer
182,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000083_gt_48-56-132-178_iou_1.0.jpg,Blazer
183,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000086_gt_19-36-203-269_iou_1.0.jpg,Blazer
184,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000088_gt_142-83-291-234_iou_1.0.jpg,Blazer
185,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000123_gt_5-42-156-227_iou_1.0.jpg,Blazer
186,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000130_gt_62-60-234-290_iou_1.0.jpg,Blazer
187,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000131_gt_39-80-142-257_iou_1.0.jpg,Blazer
188,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000138_gt_50-35-170-134_iou_1.0.jpg,Blazer
189,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000139_gt_1-1-170-135_iou_1.0.jpg,Blazer
190,/data/Deepfashion/test/Blazer/Tweed_Boyfriend_Blazer_img_00000143_gt_51-93-147-218_iou_1.0.jpg,Blazer
191,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000030_gt_25-62-185-250_iou_1.0.jpg,Blazer
192,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000034_gt_23-15-280-300_iou_1.0.jpg,Blazer
193,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000035_gt_41-74-222-283_iou_1.0.jpg,Blazer
194,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000036_gt_68-60-236-300_iou_1.0.jpg,Blazer
195,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000040_gt_65-59-251-292_iou_1.0.jpg,Blazer
196,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000044_gt_2-1-200-243_iou_1.0.jpg,Blazer
197,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000050_gt_35-1-263-300_iou_1.0.jpg,Blazer
198,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000057_gt_28-55-227-300_iou_1.0.jpg,Blazer
199,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000064_gt_1-1-298-300_iou_1.0.jpg,Blazer
200,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000086_gt_1-27-179-300_iou_1.0.jpg,Blazer
201,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000088_gt_22-9-232-299_iou_1.0.jpg,Blazer
202,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000093_gt_20-61-183-266_iou_1.0.jpg,Blazer
203,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000098_gt_28-1-294-300_iou_1.0.jpg,Blazer
204,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000121_gt_1-1-221-287_iou_1.0.jpg,Blazer
205,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000124_gt_45-58-205-293_iou_1.0.jpg,Blazer
206,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000126_gt_25-20-240-282_iou_1.0.jpg,Blazer
207,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000138_gt_11-2-227-279_iou_1.0.jpg,Blazer
208,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000139_gt_1-17-160-231_iou_1.0.jpg,Blazer
209,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000141_gt_65-44-235-225_iou_1.0.jpg,Blazer
210,/data/Deepfashion/test/Blazer/Two-Button_Blazer_img_00000149_gt_27-67-188-294_iou_1.0.jpg,Blazer
